Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.5.0;org.apache.xalan.xsltc.compiler.IdKeyPattern;9;5;2;25;29;22;3;23;9;0.75;214;1.0;1;0.92523366;0.25925925;3;4;22.444445;3;1;31;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.runtime.AbstractTranslet;37;1;0;25;101;552;10;15;35;0.9198718;899;0.5769231;7;0.0;0.18018018;0;0;22.594595;4;1;227;1;0;-;1
xalan;2.5.0;org.apache.xalan.templates.XUnresolvedVariableSimple;4;3;0;6;15;6;1;5;4;2.0;39;0.0;0;0.9594595;0.5;2;12;8.75;2;1;57;1;0;-;0
xalan;2.5.0;org.apache.xalan.trace.TraceListenerEx2;1;1;0;4;1;0;2;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.XMLChar;23;1;0;2;26;181;2;0;22;0.97979796;3198;0.0;0;0.0;0.25;0;0;137.65218;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.runtime.StringValueHandler;8;2;0;2;19;0;1;1;8;0.6571429;183;1.0;0;0.9326923;0.35;0;0;21.25;4;1;81;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$TypedAttributeIterator;3;3;0;5;7;0;1;4;3;0.5;44;1.0;1;0.88235295;0.6666667;2;4;13.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.objects.LessThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$FollowingTraverser;6;4;0;3;19;0;1;3;4;0.0;204;1.0;1;0.8;0.5416667;1;1;32.833332;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeList;5;2;0;8;15;0;5;3;4;0.25;72;1.0;1;0.4;0.46666667;0;0;13.2;5;2;146;1;2;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.UseAttributeSets;4;3;0;19;30;0;5;15;4;0.8333333;127;1.0;0;0.9491525;0.41666666;1;4;30.25;2;1;15;1;0;-;1
xalan;2.5.0;org.apache.xml.dtm.SecuritySupport12$3;2;1;0;1;4;0;1;1;1;0.5;19;1.0;1;0.0;0.6666667;0;0;7.5;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemCallTemplate;13;4;1;16;49;40;2;14;13;0.6388889;352;0.6666667;3;0.94690263;0.18803419;4;11;25.846153;2;1;3;1;0;-;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$AttributeTraverser;4;2;0;3;8;0;1;3;2;0.0;59;1.0;1;0.6666667;0.5625;1;1;13.5;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern;7;7;0;23;40;1;0;23;7;0.5833333;297;1.0;0;0.9516129;0.31428573;5;11;41.142857;4;2;33;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.XalanTransformState;10;1;0;8;21;0;1;8;10;0.7111111;205;0.0;5;0.0;0.4;0;0;18.5;1;1;183;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.FilterIterator;9;2;0;4;24;0;0;4;9;0.625;109;1.0;2;0.61904764;0.2888889;1;6;10.777778;3;2;58;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncExtFunction;13;3;0;22;30;16;12;12;12;0.7916667;207;0.0;0;0.76;0.20512821;2;9;14.615385;5;1;141;1;2;-;2
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.Util;18;1;0;44;38;151;43;1;17;0.9411765;274;0.0;0;0.0;0.23529412;0;0;14.166667;3;1;19;1;1;-;1
xalan;2.5.0;org.apache.xpath.functions.FuncPosition;5;3;0;9;17;8;1;8;5;0.5;92;1.0;0;0.9047619;0.4;1;6;17.2;2;1;14;1;0;-;1
xalan;2.5.0;org.apache.xalan.templates.ElemEmpty;1;3;0;1;2;0;0;1;1;2.0;4;0.0;0;1.0;1.0;0;0;3.0;2;1;8;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.FunctionCall$JavaType;2;1;0;1;4;0;1;0;2;0.5;18;0.0;0;0.0;0.625;0;0;7.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.xml.XMLParserLiaison;1;3;1;5;2;0;4;1;1;2.0;4;0.0;0;1.0;1.0;0;0;3.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xpath.axes.UnionPathIterator;16;5;0;22;54;46;4;21;13;0.6;560;1.0;2;0.89928055;0.2;2;13;33.875;3;2;10;1;1;-;2
xalan;2.5.0;org.apache.xalan.xsltc.dom.MatchingIterator;10;2;0;3;23;0;0;3;10;0.5;116;1.0;1;0.59090906;0.35;1;8;10.4;2;2;85;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.Function2Args;9;4;7;15;23;6;8;8;8;0.375;123;0.0;1;0.85714287;0.35555556;3;9;12.555555;2;1;4;1;0;-;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMSafeStringPool;5;2;0;1;15;10;0;1;5;2.0;305;0.0;0;0.5;0.35;2;5;60.0;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.KeyManager;2;1;0;10;14;0;2;8;2;0.0;104;1.0;0;0.0;0.5833333;0;0;50.5;2;1;9;1;0;-;0
xalan;2.5.0;org.apache.xml.serializer.CharInfo;8;1;0;7;51;14;3;4;4;0.8095238;419;0.33333334;1;0.0;0.61904764;0;0;50.25;2;2;654;0;0;-;2
xalan;2.5.0;org.apache.xalan.templates.OutputProperties;35;3;0;15;75;323;9;7;35;0.20588236;556;1.0;0;0.8596491;0.23492064;0;0;14.857142;9;3;649;1;4;-;2
xalan;2.5.0;org.apache.xalan.xpath.XObject;22;1;6;15;42;0;9;6;19;0.23809524;140;0.0;1;0.0;0.2651515;0;0;5.318182;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ApplyTemplates;6;3;0;27;62;0;2;27;5;0.65;379;1.0;3;0.91803277;0.30555555;1;6;61.5;3;2;31;1;0;-;1
xalan;2.5.0;org.apache.xml.res.XMLErrorResources_zh_TW;3;4;0;1;4;1;0;1;2;1.3;875;0.0;0;0.97619045;1.0;0;0;289.0;2;1;668;0;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMChildIterNodeList;4;2;0;3;8;0;1;2;3;0.33333334;62;1.0;1;0.5;0.5833333;0;0;14.0;1;1;155;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.SAXImpl$NodeValueIterator;9;3;0;5;26;0;1;5;9;0.7083333;149;1.0;2;0.65217394;0.2962963;1;6;14.888889;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.UnionPathExpr;6;3;0;21;36;0;2;20;5;0.5;289;1.0;3;0.93421054;0.2857143;2;8;46.5;3;1;21;1;0;-;0
xalan;2.5.0;org.apache.xml.serializer.ToTextSAXHandler;41;3;0;3;56;814;2;1;41;2.0;161;0.0;0;0.74;0.15384616;2;6;2.9268293;1;1;432;0;0;-;0
xalan;2.5.0;org.apache.xml.utils.URI;42;1;0;3;68;375;1;2;29;0.7804878;2044;1.0;0;0.0;0.22648084;0;0;47.38095;3;1;55;1;1;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.BooleanCall;3;4;0;8;11;0;0;8;3;0.0;51;1.0;1;0.97959185;0.44444445;3;13;15.666667;2;1;8;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemExsltFuncResult;5;4;0;9;13;10;3;6;5;2.0;54;0.0;0;0.98190045;0.6;3;7;9.8;3;1;88;1;1;-;2
xalan;2.5.0;org.apache.xalan.trace.PrintTraceListener;7;1;0;18;53;9;1;17;7;0.7222222;609;0.0;0;0.0;0.33333334;0;0;85.14286;4;2;222;1;1;-;1
xalan;2.5.0;org.apache.xalan.transformer.TreeWalker2Result;4;2;0;7;24;0;1;6;2;0.44444445;146;0.0;2;0.72727275;0.5625;1;4;34.75;4;1;29;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.AttributeValue;2;3;2;10;8;1;7;5;1;2.0;44;0.0;0;0.9861111;0.5;0;0;21.0;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xpath.objects.Comparator;3;1;6;8;4;3;7;1;0;2.0;6;0.0;0;0.0;0.5555556;0;0;1.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.xml.FormatterToHTML;5;2;0;3;7;0;1;2;5;0.25;42;0.0;0;0.96666664;0.4;0;0;7.2;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.StringStack;4;5;0;0;8;6;0;0;4;2.0;20;0.0;0;0.96385545;0.625;0;0;4.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeProxy$DTMNodeProxyImplementation;5;1;0;2;10;10;1;1;4;2.0;45;0.0;0;0.0;0.6666667;0;0;8.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.res.XPATHErrorResources;5;3;10;10;16;8;10;0;3;1.2462963;2125;0.0;0;0.9268293;0.33333334;0;0;397.0;6;3;1329;1;0;-;1
xalan;2.5.0;org.apache.xalan.extensions.MethodResolver$ConversionInfo;1;1;0;1;2;0;1;0;0;2.0;12;0.0;0;0.0;1.0;0;0;9.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.runtime.TransletLoader;3;1;0;6;11;0;6;0;3;0.0;38;0.0;0;0.0;0.8333333;0;0;11.333333;2;1;7;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.ForwardPositionIterator;7;2;0;3;19;0;0;3;7;0.0;64;1.0;1;0.68421054;0.42857143;1;5;8.0;6;3;219;0;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.xml.XMLParserLiaisonDefault;1;4;1;3;2;0;2;1;1;2.0;4;0.0;0;1.0;1.0;0;0;3.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncDoclocation;2;5;0;5;9;1;0;5;2;2.0;43;0.0;0;0.98214287;0.75;2;7;20.5;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xpath.compiler.PsuedoNames;1;1;0;0;2;0;0;0;1;2.0;10;0.0;0;0.0;1.0;0;0;3.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.DTMException;15;4;1;12;37;0;11;1;15;0.39285713;357;0.0;0;0.6296296;0.31111112;1;2;22.666666;3;1;68;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.dom2dtm.DOM2DTM;39;4;0;18;119;617;1;18;30;0.87081337;1667;0.54545456;1;0.7121212;0.14285715;2;17;41.46154;5;1;88;1;1;-;0
xalan;2.5.0;org.apache.xml.dtm.DTMDOMException;2;5;0;3;3;1;3;0;2;2.0;12;0.0;0;1.0;0.8333333;0;0;5.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ForEach;6;3;0;28;58;3;1;28;5;0.6;332;1.0;2;0.91803277;0.3611111;1;7;54.0;4;2;41;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.TestSeq;11;1;0;13;45;0;1;13;9;0.6333333;360;1.0;2;0.0;0.22222222;0;0;31.181818;2;1;14;1;0;-;0
xalan;2.5.0;org.apache.xpath.objects.GreaterThanOrEqualComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Text;10;3;0;19;33;0;6;15;7;0.5833333;262;1.0;0;0.875;0.26666668;2;6;24.8;2;1;14;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.TemplateList$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.axes.SelfIteratorNoPredicate;5;5;0;8;8;10;3;5;4;2.0;57;0.0;0;0.9765625;0.45;1;4;10.4;3;1;70;1;1;-;1
xalan;2.5.0;org.apache.xalan.templates.TemplateSubPatternAssociation;15;1;0;7;25;49;2;5;12;0.8333333;139;0.8333333;3;0.0;0.20833333;0;0;7.866667;2;1;6;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncBoolean;2;4;0;5;5;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xpath.axes.OneStepIteratorForward;6;7;1;8;16;0;3;6;4;0.2;94;1.0;0;0.9708029;0.4;4;10;14.5;2;1;57;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.DocumentCall;3;4;0;21;26;0;0;21;3;0.16666667;246;1.0;3;0.97959185;0.44444445;3;14;80.0;4;2;222;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Attribute;3;3;0;4;14;1;0;4;2;0.5;37;1.0;1;0.9655172;0.5555556;1;4;11.0;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncExtFunction$ArgExtOwner;3;1;0;4;5;0;1;4;2;0.25;25;0.5;2;0.0;0.6666667;0;0;6.6666665;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemVariablePsuedo;3;4;0;8;9;1;1;7;3;0.5;26;0.0;1;0.99086756;0.5555556;0;0;7.3333335;2;1;57;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.XSLInfiniteLoopException;2;1;0;0;3;1;0;0;1;2.0;7;0.0;0;0.0;1.0;0;0;2.5;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.cmdline.getopt.GetOptsException;1;3;2;3;2;0;3;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ApplyImports;7;3;0;21;48;17;0;21;5;0.8888889;237;1.0;1;0.9032258;0.30952382;1;4;32.42857;2;1;16;1;0;-;0
xalan;2.5.0;org.apache.xalan.extensions.ExpressionVisitor;2;2;0;7;6;0;1;6;2;0.0;23;1.0;1;0.9230769;0.625;0;0;10.0;2;1;8;1;0;-;2
xalan;2.5.0;org.apache.xalan.client.XSLTProcessorApplet$TrustedAgent;2;1;0;1;14;0;1;1;1;0.0;133;0.33333334;1;0.0;0.75;0;0;64.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.dtm.DTMFilter;2;1;0;6;2;1;6;0;2;2.0;17;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncFalse;3;3;0;4;4;3;0;4;3;2.0;9;0.0;0;0.95;0.5;1;6;2.0;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.UnaryOpExpr;6;3;0;13;28;0;0;13;6;0.0;101;1.0;1;0.93421054;0.30555555;2;8;15.666667;2;1;9;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.KeyIndex;20;2;0;9;38;34;2;7;20;0.77894735;385;1.0;4;0.40625;0.24285714;1;7;18.0;4;2;360;1;1;-;0
xalan;2.5.0;org.apache.xpath.functions.Function3Args;9;5;4;12;23;6;5;8;8;0.375;124;0.0;1;0.875;0.35555556;4;15;12.666667;2;1;4;1;0;-;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$NamespaceAttributeIterator;3;3;0;4;9;0;1;3;3;0.5;58;1.0;1;0.88235295;0.6666667;2;4;17.666666;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.axes.BasicTestIterator;7;5;2;8;24;21;2;7;2;2.0;163;0.0;0;0.9765625;0.37142858;2;4;22.285715;2;1;58;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.NthIterator;10;2;0;3;21;0;0;3;10;0.6296296;99;1.0;1;0.59090906;0.35;1;7;8.6;4;2;74;1;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.XPathSupport;0;1;0;5;0;0;5;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.processor.WhitespaceInfoPaths;4;5;0;4;6;0;2;2;3;0.33333334;23;1.0;0;0.9864865;0.5;0;0;4.5;2;1;59;1;0;-;0
xalan;2.5.0;org.apache.xalan.Version;9;1;0;1;15;36;0;1;9;2.0;69;0.0;0;0.0;0.11111111;0;0;6.6666665;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xslt.XSLTProcessorFactory;5;1;0;5;7;10;1;4;5;2.0;30;0.0;0;0.0;0.25;0;0;5.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.runtime.AttributeList;17;1;0;3;39;62;2;1;16;0.7578125;276;1.0;1;0.0;0.44117647;0;0;14.764706;3;1;52;1;0;-;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorGlobalVariableDecl;3;5;0;6;10;3;1;5;1;2.0;30;0.0;0;0.9906977;0.5833333;1;2;9.0;2;1;5;1;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.XPathSupportDefault;1;3;0;2;2;0;0;2;1;2.0;4;0.0;0;1.0;1.0;0;0;3.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xpath.operations.Gt;2;3;0;4;4;1;1;3;2;2.0;13;0.0;0;0.97619045;0.75;1;1;5.5;2;1;4;1;0;-;0
xalan;2.5.0;org.w3c.dom.xpath.XPathExpression;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;37;1;0;-;0
xalan;2.5.0;org.apache.xpath.compiler.FunctionTable;5;1;0;7;14;0;3;4;4;1.2115384;391;0.051282052;1;0.0;0.375;0;0;69.4;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xpath.axes.FilterExprIteratorSimple$filterExprOwner;3;1;0;4;7;0;1;4;2;0.0;24;1.0;1;0.0;0.5555556;0;0;6.6666665;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.XPathContext$XPathExpressionContext;9;1;0;13;22;0;3;11;9;0.0;88;1.0;1;0.0;0.3611111;0;0;8.666667;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.operations.Quo;2;3;0;4;5;1;1;3;2;2.0;16;0.0;0;0.97619045;0.75;1;1;7.0;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.Constants;1;2;0;1;2;0;0;1;1;2.0;338;0.0;0;0.0;1.0;0;0;3.0;5;1;113;1;1;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.VoidType;9;2;0;13;20;36;1;13;8;2.0;85;0.0;0;0.80487806;0.35185185;2;3;8.444445;3;2;18;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncFloor;2;4;0;5;7;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.cmdline.getopt.GetOpt$Option;5;1;0;1;6;0;1;1;5;0.6666667;37;1.0;1;0.0;0.4;0;0;5.8;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncCeiling;2;4;0;5;7;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;2;1;11;1;0;-;1
xalan;2.5.0;org.apache.xalan.processor.StopParseException;1;4;0;2;2;0;2;0;0;2.0;5;0.0;0;1.0;1.0;0;0;4.0;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xpath.objects.XObjectFactory;3;1;0;13;19;3;1;13;3;2.0;207;0.0;0;0.0;0.44444445;0;0;68.0;2;1;62;1;0;-;0
xalan;2.5.0;org.apache.xalan.xpath.xml.ProblemListener;2;1;0;3;2;1;3;0;2;2.0;10;0.0;0;0.0;0.6666667;0;0;0.0;0;0;-;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.ObjectStack;12;2;0;5;20;24;4;1;12;2.0;161;0.0;0;0.65384614;0.39583334;1;14;12.416667;2;2;253;0;0;-;1
xalan;2.5.0;org.w3c.dom.xpath.XPathException;1;4;0;0;2;0;0;0;1;2.0;11;0.0;0;1.0;1.0;0;0;7.0;1;1;9;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.DefaultErrorHandler;13;1;1;13;35;58;10;3;13;0.6666667;260;0.0;0;0.0;0.30769232;0;0;18.923077;3;1;29;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.Trie;3;1;0;2;8;0;2;1;3;0.75;100;0.0;1;0.0;0.6666667;0;0;31.666666;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.extensions.ExtensionsTable;7;1;0;9;25;0;2;7;7;0.5;199;0.5;1;0.0;0.35714287;0;0;27.142857;3;1;70;1;1;-;1
xalan;2.5.0;org.apache.xpath.functions.FuncId;3;4;0;11;27;3;0;11;2;2.0;169;0.0;0;0.96;0.47619048;1;7;55.333332;3;1;19;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.runtime.output.WriterOutputBuffer;6;1;0;1;16;0;0;1;5;0.73333335;88;1.0;0;0.0;0.33333334;0;0;13.166667;4;2;138;0;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.runtime.Parameter;2;1;0;2;3;0;2;0;2;0.0;29;0.0;0;0.0;0.875;0;0;12.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedPrecedingSiblingIterator;2;4;0;3;8;0;1;3;2;0.0;101;1.0;1;0.94736844;0.6666667;3;4;48.5;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xpath.functions.Function3Args$Arg2Owner;3;1;0;4;5;0;1;4;2;0.0;23;1.0;1;0.0;0.5555556;0;0;6.3333335;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xml.utils.Trie$Node;1;1;0;1;2;0;1;1;0;2.0;17;0.33333334;2;0.0;1.0;0;0;13.0;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.templates.Stylesheet;74;3;2;47;119;2539;37;17;70;0.9660512;1136;0.9130435;4;0.7286245;0.07344301;3;19;14.040541;2;1;27;1;0;-;2
xalan;2.5.0;org.apache.xalan.extensions.ExpressionContext;7;1;0;17;7;21;15;3;7;2.0;7;0.0;0;0.0;0.47619048;0;0;0.0;3;1;16;1;1;-;0
xalan;2.5.0;org.apache.xalan.processor.StylesheetPIHandler;6;2;0;3;26;3;1;2;6;0.73333335;462;0.0;0;0.77272725;0.45833334;1;1;75.0;2;1;16;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator;3;5;0;5;6;1;1;4;2;0.5;28;1.0;0;0.9928058;0.625;2;3;8.0;2;1;8;1;0;-;1
xalan;2.5.0;org.apache.xalan.templates.ElemTemplate;22;3;2;27;46;189;22;11;22;0.94285715;179;0.8;4;0.9032258;0.18181819;2;14;6.681818;2;1;16;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.cmdline.getopt.MissingOptArgException;1;4;0;2;2;0;1;1;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;2;1;3;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncGenerateId;2;5;0;4;10;1;0;4;2;2.0;28;0.0;0;0.98214287;0.75;2;7;13.0;2;1;8;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.QName;10;1;0;56;18;17;56;0;10;0.7777778;106;1.0;0;0.0;0.4;1;1;9.1;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xpath.functions.FuncTrue;3;3;0;4;4;3;0;4;3;2.0;9;0.0;0;0.95;0.5;1;6;2.0;2;1;9;1;0;-;1
xalan;2.5.0;org.apache.xpath.functions.FuncNumber;2;5;0;4;5;1;0;4;2;2.0;12;0.0;0;0.98214287;0.75;2;7;5.0;2;1;12;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.StringType;19;2;0;41;47;151;18;27;17;1.0;286;0.0;0;0.64705884;0.24736843;2;4;14.0;3;1;21;1;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.TransformerClient;1;1;0;2;1;0;1;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.runtime.Operators;1;1;0;3;1;0;3;0;0;2.0;36;0.0;0;0.0;0.0;0;0;28.0;1;1;2;1;0;-;0
xalan;2.5.0;org.apache.xalan.lib.ExsltCommon;3;1;0;6;6;3;0;6;3;2.0;41;0.0;0;0.0;0.44444445;0;0;12.666667;3;1;34;1;0;-;2
xalan;2.5.0;org.apache.xml.utils.res.XResources_he;3;4;0;1;4;1;0;1;2;0.5;426;0.0;0;0.97619045;1.0;0;0;140.66667;2;1;6;1;0;-;1
xalan;2.5.0;org.apache.xml.serializer.ToSAXHandler;22;2;3;6;42;143;4;2;19;0.71428573;251;1.0;1;0.8207547;0.21717171;1;4;10.272727;1;1;412;0;0;-;2
xalan;2.5.0;org.apache.xpath.operations.Operation$LeftExprOwner;3;1;0;4;5;0;1;4;2;0.0;23;1.0;1;0.0;0.5555556;0;0;6.3333335;-;0;-;-;0;-;0
xalan;2.5.0;org.apache.xalan.transformer.StackGuard;7;1;0;8;19;0;3;7;5;0.5;157;0.0;1;0.0;0.45833334;0;0;21.142857;3;2;15;1;1;-;0
xalan;2.5.0;org.w3c.dom.xpath.XPathResult;9;1;0;0;9;36;0;0;9;1.125;19;0.0;0;0.0;0.5555556;0;0;0.0;1;1;27;1;0;-;0
xalan;2.5.0;org.apache.xalan.templates.ElemApplyImport;5;3;0;7;17;10;1;6;5;2.0;69;0.0;0;0.98;0.46666667;2;6;12.8;2;1;8;1;0;-;1
xalan;2.5.0;org.apache.xml.utils.StringToStringTable;11;1;0;1;15;0;1;0;11;0.45;286;1.0;0;0.0;0.6060606;0;0;24.636364;1;1;2;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.runtime.Attributes;7;1;0;1;8;21;0;1;7;1.0;30;1.0;1;0.0;0.5;0;0;3.0;2;1;4;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.NumberCall;3;4;0;11;15;3;0;11;3;2.0;59;0.0;0;0.97959185;0.44444445;3;13;18.666666;2;1;9;1;0;-;0
xalan;2.5.0;org.apache.xml.utils.res.XResources_en;3;4;0;1;4;1;0;1;2;0.5;314;0.0;0;0.97619045;1.0;0;0;103.333336;2;1;6;1;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.CopyOf;5;3;0;24;32;0;1;23;4;0.25;269;1.0;1;0.93333334;0.33333334;1;4;52.6;3;1;30;1;0;-;0
xalan;2.5.0;org.apache.xpath.res.XPATHErrorResources_ja;3;4;0;1;4;1;0;1;2;1.4285715;1872;0.0;0;0.97619045;1.0;0;0;618.3333;4;2;1575;0;0;-;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ConcatCall;3;4;0;19;22;3;0;19;3;2.0;131;0.0;0;0.97959185;0.44444445;3;14;42.666668;2;1;17;1;0;-;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.DecimalFormatting;5;3;0;21;32;2;2;20;4;1.0;518;1.0;1;0.9375;0.4;3;7;102.0;3;2;48;1;0;-;1
