Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.4.0;org.apache.xpath.operations.Div;3;3;0;7;7;3;2;5;3;2.0;25;0.0;0;0.95348835;0.5555556;1;1;7.3333335;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.AttributeIterator;3;7;0;5;6;3;1;4;1;2.0;31;0.0;0;0.9851852;0.5555556;3;5;9.333333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.Counter;3;1;0;5;8;0;1;4;0;0.8333333;84;0.0;2;0.0;0.46666667;0;0;25.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.SAXSourceLocator;8;2;0;17;29;0;17;0;8;0.2857143;119;0.0;0;0.6666667;0.34375;0;0;13.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.lib.sql.DTMDocument;95;4;2;15;191;0;2;13;66;0.92062193;2509;1.0;2;0.5;0.19789474;1;25;25.273684;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.processor.WhitespaceInfoPaths;4;5;0;5;6;0;2;3;3;0.33333334;23;1.0;0;0.9864865;0.5;0;0;4.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.UnionPathExpr;6;3;0;24;36;0;2;23;5;0.5;289;1.0;3;0.93421054;0.2857143;2;8;46.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.RawCharacterHandler;1;1;0;0;1;0;0;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$PrecedingIterator;9;2;1;6;18;6;2;5;7;0.29166666;139;1.0;1;0.5882353;0.3611111;1;6;14.111111;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FunctionDef1Arg;8;4;9;18;21;28;9;9;4;2.0;110;0.0;0;0.8727273;0.5;2;5;12.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.XPathException;13;4;1;6;25;8;4;2;12;0.5416667;257;0.5;0;0.7714286;0.26923078;2;4;18.615385;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemNumber$NumberFormatStringTokenizer;7;1;0;1;13;0;1;1;7;0.45833334;159;1.0;1;0.0;0.42857143;0;0;21.142857;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBase;97;1;1;64;139;4474;51;14;72;0.94166666;2010;0.96;14;0.0;0.1514423;0;0;19.463917;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.XPathFactory;1;1;0;5;1;0;3;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.CompareGenerator;11;5;0;16;23;37;3;13;10;0.9166667;141;1.0;0;0.93877554;0.225;2;5;10.727273;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.Context2;12;1;0;1;26;0;1;0;0;0.6818182;365;0.5;2;0.0;0.4090909;0;0;28.583334;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.CopyOf;5;3;0;26;32;0;1;25;4;0.25;253;1.0;1;0.93333334;0.33333334;1;3;49.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.StringLengthCall;2;4;0;13;13;1;0;13;2;2.0;44;0.0;0;0.9896907;0.6;2;4;21.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.AbsolutePathPattern;8;5;0;33;44;0;1;33;8;0.14285715;241;1.0;1;0.9339623;0.27083334;3;4;29.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.res.XResources_zh_TW;3;4;0;1;4;1;0;1;2;0.5;499;0.0;0;0.97619045;1.0;0;0;165.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.client.XSLTProcessorApplet;29;5;0;2;73;300;1;2;21;0.8792517;782;0.85714287;1;0.94214875;0.3448276;3;5;25.241379;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.serialize.Serializer;9;1;0;8;9;36;7;1;9;2.0;9;0.0;0;0.0;0.33333334;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.IllegalCharException;1;3;0;0;2;0;0;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.SourceTreeManager;13;1;0;8;45;42;4;5;13;0.625;345;0.5;0;0.0;0.34065935;0;0;25.384615;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ApplyTemplates;6;3;0;29;58;0;2;28;5;0.65;361;1.0;3;0.91803277;0.30555555;1;5;58.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.TransletOutput;5;3;0;20;30;0;0;20;4;0.75;144;1.0;1;0.93333334;0.33333334;2;6;27.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.operations.Mult;3;3;0;7;7;3;2;5;3;2.0;25;0.0;0;0.95348835;0.5555556;1;1;7.3333335;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedPrecedingIterator;2;4;0;4;5;0;1;4;2;0.0;31;1.0;1;0.95652175;0.6666667;1;1;13.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.RtMethodGenerator;5;5;0;7;8;6;0;7;5;0.9166667;41;1.0;0;0.97183096;0.325;1;2;6.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.TransformerIdentityImpl;43;2;0;12;139;575;1;11;41;0.8639456;1086;0.78571427;2;0.23636363;0.15310077;0;0;23.930233;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.FormatNumberCall;3;4;0;25;24;0;0;25;3;0.0;191;1.0;4;0.97959185;0.44444445;3;13;61.333332;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.RTFIterator;2;8;0;4;4;1;2;2;1;2.0;12;0.0;0;1.0;0.8333333;0;0;5.0;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.objects.XRTreeFrag;19;3;1;21;43;87;6;15;18;0.6;336;0.2;3;0.81609195;0.18421052;2;24;16.421053;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xml.utils.SystemIDResolver;4;1;0;14;23;6;12;2;4;2.0;295;0.0;0;0.0;0.5;0;0;72.75;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.compiler.StringCall;3;4;0;14;17;3;0;14;3;2.0;75;0.0;0;0.97959185;0.44444445;3;13;24.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.XNodeSetForDOM;7;5;0;7;18;0;1;6;7;0.0;115;0.0;0;0.9784173;0.2857143;3;14;15.285714;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.ResultTreeType;22;2;0;43;58;201;9;36;21;0.52380955;715;1.0;0;0.6226415;0.1993007;2;4;31.454546;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.functions.FunctionMultiArgs$ArgMultiOwner;3;1;0;4;5;0;1;4;2;0.0;33;0.5;1;0.0;0.5;0;0;9.333333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.ClonerToResultTree;2;1;0;6;24;1;4;4;2;1.0;118;1.0;2;0.0;0.5833333;0;0;57.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Closure;4;1;0;6;4;6;6;1;4;2.0;4;0.0;0;0.0;0.625;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NodeListImpl;5;1;0;4;11;0;2;3;5;0.125;66;1.0;1;0.0;0.48;0;0;11.8;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.synthetic.Class;65;1;0;7;134;508;6;5;59;0.7375;2306;0.85;12;0.0;0.1515625;0;0;34.16923;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.LessThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.operations.UnaryOperation;11;2;4;12;20;0;6;7;11;0.2;88;1.0;1;0.75;0.22727273;1;7;6.909091;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Key;6;3;0;42;56;0;1;41;5;0.55;531;1.0;4;0.9230769;0.3611111;2;4;86.833336;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xml.dtm.DTMConfigurationException;6;5;0;2;11;15;1;1;6;2.0;34;0.0;0;1.0;0.625;0;0;4.6666665;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.FilterExprIterator$filterExprOwner;3;1;0;4;7;0;1;4;2;0.0;24;1.0;1;0.0;0.5555556;0;0;6.6666665;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xpath.xml.FormatterToText;2;2;0;4;7;0;1;3;2;0.0;25;1.0;1;0.96666664;0.75;0;0;11.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xslt.XSLTInputSource;17;1;0;3;33;0;3;0;17;0.4875;305;1.0;0;0.0;0.2647059;0;0;16.647058;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ArgumentList;2;1;0;1;7;0;0;1;2;0.0;35;1.0;2;0.0;0.6666667;0;0;15.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.ResultNameSpace;1;1;0;0;2;0;0;0;1;2.0;16;0.0;1;0.0;1.0;0;0;12.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.Constants;0;1;0;5;0;0;5;0;0;2.0;14;0.0;0;0.0;0.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorGlobalParamDecl;3;5;0;6;10;3;1;5;1;2.0;30;0.0;0;0.9906977;0.5833333;1;2;9.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$ChildrenIterator;4;3;0;6;9;4;1;6;2;0.33333334;53;1.0;1;0.88235295;0.5;2;4;12.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.XPathContext;81;2;1;171;136;2426;155;22;78;0.9362069;1294;0.79310346;11;0.19587629;0.06931818;0;0;14.617284;-;-;-;-;-;-;3
xalan;2.4.0;org.apache.xpath.axes.UnionPathIterator;16;5;0;23;52;46;4;22;13;0.6;561;1.0;2;0.89928055;0.2;2;13;33.9375;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.trax.TransformerFactoryImpl;27;3;0;11;87;201;5;10;24;0.78365386;697;1.0;0;0.44444445;0.17132868;1;2;24.518518;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xml.utils.WrappedRuntimeException;3;4;0;35;5;0;35;0;3;0.0;22;1.0;0;0.9444444;0.6666667;0;0;6.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.XObject;42;2;7;146;68;819;133;15;40;0.95392954;465;0.11111111;0;0.42857143;0.12087912;2;8;9.857142;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.res.XResources_ja_JP_HA;3;4;0;1;4;1;0;1;2;0.5;599;0.0;0;0.97619045;1.0;0;0;198.33333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMSafeStringPool;5;2;0;2;15;10;1;1;5;2.0;305;0.0;0;0.5;0.35;2;5;60.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.PathComponent;1;1;0;8;1;0;8;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Output;6;3;0;21;40;0;2;21;5;0.8;706;1.0;0;0.9230769;0.33333334;3;7;114.333336;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.dom.NthIterator;11;2;0;2;20;0;0;2;11;0.56666666;120;1.0;1;0.5;0.3409091;1;5;9.636364;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorNamespaceAlias;2;4;0;6;17;1;1;5;1;2.0;65;0.0;0;0.99526066;0.625;3;4;31.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$TypedFollowingSiblingIterator;2;3;0;4;5;0;1;4;2;0.0;39;1.0;1;0.93333334;0.6666667;1;2;17.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.CurrentCall;2;4;0;8;6;1;0;8;2;2.0;13;0.0;0;0.9896907;0.625;2;4;5.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemCopyOf;9;3;0;20;45;6;0;20;8;0.375;217;0.0;1;0.9607843;0.23809524;2;5;23.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.ErrorMessages;4;2;1;1;9;2;1;0;3;0.6666667;378;1.0;0;0.94285715;0.6666667;2;3;93.0;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.transformer.QueuedEvents;7;1;1;5;10;13;3;2;2;0.8611111;99;0.75;2;0.0;0.5714286;0;0;11.428572;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.XPathVisitor;13;1;5;42;14;78;40;13;13;2.0;40;0.0;0;0.0;0.2032967;0;0;2.0769231;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.ReverseAxesWalker;8;5;0;8;24;26;1;7;4;0.5714286;200;1.0;1;0.93636364;0.4375;2;8;23.875;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.serialize.SerializerToXML;71;1;2;24;151;1037;8;16;48;0.87840533;2724;0.60465115;6;0.0;0.13333334;0;0;36.760563;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xalan.xsltc.compiler.LiteralElement;13;3;0;28;76;42;5;24;9;0.78333336;663;1.0;1;0.8235294;0.20769231;2;11;49.615383;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.lib.Extensions;12;1;0;15;62;66;2;13;9;0.90909094;477;0.0;0;0.0;0.25;0;0;38.583332;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.compiler.FunctionAvailableCall;9;4;0;21;41;24;0;21;5;0.53125;311;1.0;1;0.9230769;0.25396827;3;13;33.11111;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ParentPattern;8;6;0;31;41;0;1;30;8;0.2857143;253;1.0;2;0.9339623;0.25;4;5;30.375;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncExtFunction;8;3;0;11;21;8;3;8;7;0.71428573;137;0.0;0;0.84444445;0.2857143;2;8;15.625;-;-;-;-;-;-;2
xalan;2.4.0;org.apache.xpath.functions.FuncDoclocation;2;5;0;5;9;1;0;5;2;2.0;43;0.0;0;0.98214287;0.75;2;7;20.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$NamespaceTraverser;4;2;0;4;8;0;1;4;2;0.0;67;1.0;1;0.6666667;0.5625;1;1;15.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FunctionMultiArgs;8;6;1;10;23;8;2;9;7;0.42857143;214;0.0;1;0.90140843;0.375;5;22;25.625;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.functions.FuncNot;2;4;0;5;5;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.NotEqualComparator;3;2;0;3;5;3;1;2;0;2.0;22;0.0;0;0.5;0.5555556;0;0;6.3333335;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.EmptyFilter;2;1;0;1;3;1;0;1;2;2.0;7;0.0;0;0.0;0.75;0;0;2.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.EqualComparator;3;2;0;3;5;3;1;2;0;2.0;18;0.0;0;0.5;0.5555556;0;0;5.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.trace.TracerEvent;3;1;0;7;15;3;4;3;3;1.0;183;0.0;3;0.0;0.3888889;0;0;58.666668;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.patterns.ContextMatchStepPattern;3;4;0;8;16;3;1;8;3;2.0;176;0.0;0;0.97590363;0.5833333;2;12;57.666668;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NodeImpl;38;1;0;5;64;151;1;5;38;0.4864865;485;1.0;1;0.0;0.19736843;0;0;11.710526;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.VariableRef;2;4;0;22;25;1;2;20;2;2.0;137;0.0;0;0.987013;0.625;2;3;67.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.FilterIterator;9;2;0;5;24;0;1;4;9;0.625;106;1.0;2;0.5555556;0.2888889;1;5;10.444445;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.patterns.UnionPattern$UnionPathPartOwner;3;1;0;5;6;0;1;5;2;0.0;34;0.5;1;0.0;0.5;0;0;9.666667;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedAttributeIterator;3;3;0;6;9;1;1;6;3;0.5;62;1.0;1;0.88235295;0.6666667;2;4;19.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.StopParseException;1;4;0;2;2;0;2;0;0;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xpath.XBoolean;8;2;1;5;17;0;3;2;8;0.0;47;0.0;1;0.7407407;0.41666666;1;1;4.75;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncExtElementAvailable;2;4;0;10;17;1;0;10;2;2.0;87;0.0;0;0.97959185;0.75;2;7;42.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.ContainsCall;5;4;0;20;22;4;0;20;5;0.25;126;1.0;2;0.96;0.4;3;14;23.8;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.cmdline.Transform;8;1;0;12;67;8;0;12;4;0.74025977;683;1.0;1;0.0;0.30952382;0;0;83.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$FollowingIterator;6;2;1;5;13;0;2;4;4;0.4;98;1.0;1;0.71428573;0.41666666;1;4;15.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.DOMHelper;26;1;1;17;84;315;12;5;23;0.8844444;1119;0.8888889;6;0.0;0.22;0;0;41.692307;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorCharacters;5;4;0;9;31;2;2;7;4;0.33333334;151;1.0;1;0.9813084;0.4;1;2;28.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$TypedPrecedingIterator;2;3;0;4;5;0;1;4;2;0.0;37;1.0;1;0.9444444;0.6666667;1;2;16.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.runtime.BasisLibrary;53;1;0;34;150;1362;22;15;49;1.0016025;2089;0.375;0;0.0;0.125;0;0;37.962265;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.functions.FuncConcat;4;7;0;10;13;6;0;10;3;2.0;81;0.0;0;0.96;0.5;3;8;19.25;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$SingletonIterator;6;3;1;6;9;9;2;5;6;0.4;101;1.0;1;0.8333333;0.5416667;2;6;15.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$ParentTraverser;6;2;0;5;11;9;1;5;4;0.4;54;1.0;1;0.5;0.5416667;1;1;7.8333335;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.utils.NodeConsumer;1;1;0;3;1;0;3;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.operations.NotEquals;2;3;0;4;4;1;1;3;2;2.0;13;0.0;0;0.97619045;0.75;1;1;5.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.trax.TemplatesImpl;15;1;0;7;34;15;4;6;8;0.61904764;331;1.0;1;0.0;0.1904762;0;0;20.466667;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.transformer.TransformerImpl;123;2;0;106;355;6589;67;56;115;0.93969554;3260;0.71428573;18;0.09701493;0.05765027;1;2;25.162601;-;-;-;-;-;-;7
xalan;2.4.0;org.apache.xalan.templates.ElemWhen;7;3;0;10;16;9;1;9;6;0.5;55;1.0;1;0.97029704;0.31428573;2;5;6.714286;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.lib.PipeDocument;3;1;0;11;46;3;0;11;3;2.0;261;0.0;0;0.0;0.46666667;0;0;86.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.LocPathIterator;52;4;8;46;84;1030;28;22;45;0.8513072;658;0.8333333;4;0.616;0.1451049;2;9;11.423077;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xpath.compiler.FunctionTable;5;1;0;7;14;0;3;4;4;1.2115384;391;0.051282052;1;0.0;0.375;0;0;69.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.serialize.WriterToUTF8;7;2;0;1;13;0;1;0;7;0.0;213;1.0;0;0.68421054;0.34285715;1;2;29.285715;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.ElemFallback;5;3;0;5;12;10;2;3;5;2.0;39;0.0;0;0.98;0.7;2;4;6.8;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.WalkerFactory;51;1;0;27;115;1275;11;25;40;1.02;2159;0.0;0;0.0;0.18137255;0;0;40.82353;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.compiler.util.AttributeSetMethodGenerator;8;5;0;11;15;14;1;10;7;0.83928573;100;1.0;0;0.9583333;0.47619048;1;2;10.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncCeiling;2;4;0;5;7;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xml.dtm.ref.ExpandedNameTable$ExtendedType;4;1;0;1;7;0;1;1;2;0.46666667;85;1.0;1;0.0;0.5;1;1;19.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncTrue;3;3;0;4;4;3;0;4;3;2.0;9;0.0;0;0.95;0.5;1;6;2.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.operations.Equals;3;3;0;6;7;3;1;5;3;2.0;40;0.0;0;0.95348835;0.5555556;2;2;12.333333;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.axes.ChildIterator;4;5;0;6;9;6;1;5;3;2.0;64;0.0;0;0.9765625;0.4375;1;6;15.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncId;3;4;0;11;27;3;0;11;2;2.0;169;0.0;0;0.96;0.47619048;1;6;55.333332;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.XSLInfiniteLoopException;2;1;0;0;3;1;0;0;1;2.0;7;0.0;0;0.0;1.0;0;0;2.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncFloor;2;4;0;5;7;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.ResultTreeHandler$QueuedStateSnapshot;1;1;0;4;2;0;1;4;0;2.0;14;0.14285715;5;0.0;1.0;0;0;6.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NamespaceIterator;6;2;1;5;14;0;2;4;4;0.53333336;149;1.0;1;0.71428573;0.41666666;1;4;23.333334;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.cmdline.getopt.MissingOptArgException;1;4;0;2;2;0;1;1;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.dom.DOMImpl$NamespaceChildrenIterator;5;2;0;3;13;0;1;3;5;0.5;91;1.0;1;0.71428573;0.53333336;1;4;16.6;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.functions.FuncLocalPart;2;5;0;5;9;1;0;5;2;2.0;42;0.0;0;0.98214287;0.75;3;8;20.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorDecimalFormat;2;4;0;6;9;1;1;5;1;2.0;27;0.0;0;0.99526066;0.625;2;2;12.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Copy;5;3;0;31;42;4;0;31;4;0.5;253;1.0;1;0.93333334;0.33333334;1;6;49.4;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.templates.FuncFormatNumb;5;6;0;16;36;10;1;15;4;2.0;186;0.0;0;0.9411765;0.5;2;8;36.2;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.KeyPattern;1;6;0;1;2;0;0;1;1;2.0;6;0.0;0;1.0;1.0;0;0;5.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Param;6;4;0;36;62;15;8;32;5;2.0;369;0.0;0;0.9382716;0.30555555;3;15;60.5;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xpath.objects.GreaterThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.ProcessorInclude;7;4;1;11;48;15;2;9;3;0.33333334;282;1.0;0;0.9722222;0.5;1;1;39.142857;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.processor.XSLTAttributeDef;43;1;0;13;91;783;4;9;1;0.96258503;1954;0.16666667;2;0.0;0.32804233;0;0;43.465115;-;-;-;-;-;-;1
xalan;2.4.0;org.apache.xalan.xsltc.compiler.QName;10;1;0;56;18;17;56;0;10;0.7777778;106;1.0;0;0.0;0.4;1;1;9.1;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.xsltc.compiler.Constants;0;1;0;6;0;0;5;1;0;2.0;188;0.0;0;0.0;0.0;0;0;0.0;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.serialize.SerializerFactory;3;1;0;7;14;3;4;3;2;1.0;69;1.0;0;0.0;0.5;0;0;21.666666;-;-;-;-;-;-;0
xalan;2.4.0;org.apache.xalan.transformer.TransformState;7;1;0;4;7;21;2;2;7;2.0;7;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;0
